FlightDate,Reporting_Airline,FlightNum,TailNum,Origin,Dest,CRSDepHour,CRSDepMinute,CRSElapsedTime,Distance,DayOfWeek,Month,Season,DepDelayMinutes,ArrDelayMinutes,IsDelayed15,Cancelled,DelayCause
2023-05-31,B6,842,N215G,DFW,PHX,9,15,106,767,2,5,Spring,-2.0,-6.0,0.0,0,
2023-06-23,B6,3176,N886E,ATL,SEA,10,15,61,507,4,6,Summer,-11.0,-27.0,0.0,0,
2023-05-20,WN,498,N392A,JFK,LAX,10,30,299,2252,5,5,Spring,8.0,12.0,0.0,0,
2023-02-24,AA,2620,N854F,EWR,CLT,9,45,167,1254,4,2,Winter,2.0,10.0,0.0,0,
2023-05-21,WN,4104,N989H,EWR,PHX,9,15,344,2594,6,5,Spring,-7.0,-16.0,0.0,0,
2023-03-15,AA,1476,N660E,MCO,SEA,6,0,353,2600,2,3,Spring,4.0,-3.0,0.0,0,
2023-05-15,F9,5291,N440H,JFK,PHX,6,15,161,1285,0,5,Spring,-4.0,-20.0,0.0,0,
2023-11-13,B6,1713,N245D,LAS,JFK,8,30,160,1244,0,11,Fall,42.0,42.0,1.0,0,LateAircraft
2023-05-10,AS,4620,N760C,LAS,JFK,9,30,354,2672,2,5,Spring,-10.0,-19.0,0.0,0,
2023-08-20,NK,1823,N746A,PHX,SEA,9,15,363,2782,6,8,Summer,-10.0,-14.0,0.0,0,
2023-01-26,WN,1055,N288F,CLT,MIA,9,0,152,1034,3,1,Winter,-5.0,-5.0,0.0,0,
2023-03-10,AS,1934,N638B,LAS,ORD,7,45,63,556,4,3,Spring,0.0,7.0,0.0,0,
2023-03-03,NK,2706,N326E,MCO,DFW,8,15,189,1442,4,3,Spring,-1.0,-1.0,0.0,0,
2023-07-19,UA,1733,N284F,SFO,EWR,8,30,327,2507,2,7,Summer,-7.0,-13.0,0.0,0,
2023-06-16,AA,5575,N167B,EWR,SFO,6,0,84,634,4,6,Summer,-5.0,2.0,0.0,0,
2023-04-26,AA,5645,N850C,LAS,DFW,10,30,92,771,2,4,Spring,-10.0,-22.0,0.0,0,
2023-05-19,UA,772,N804F,DEN,JFK,8,15,25,208,4,5,Spring,1.0,-6.0,0.0,0,
2023-08-20,NK,5067,N667G,CLT,EWR,7,45,246,1861,6,8,Summer,40.0,30.0,1.0,0,Weather
2023-08-02,B6,4489,N160C,EWR,CLT,11,30,237,1745,2,8,Summer,35.0,8.0,0.0,0,
2023-07-27,DL,1775,N503F,SEA,LAX,8,30,182,1391,3,7,Summer,5.0,14.0,0.0,0,
2023-04-12,B6,4297,N389E,DFW,LAX,12,15,321,2423,2,4,Spring,-4.0,-17.0,0.0,0,
2023-10-25,UA,4344,N374F,PHX,EWR,5,45,190,1408,2,10,Fall,-11.0,-11.0,0.0,0,
2023-01-10,UA,1538,N486D,DFW,SFO,7,30,35,374,1,1,Winter,60.0,64.0,1.0,0,Carrier
2023-05-03,AA,4531,N404F,ATL,LAS,7,0,319,2440,2,5,Spring,-0.0,-8.0,0.0,0,
2023-10-02,WN,1827,N556E,PHX,LAS,8,15,335,2452,0,10,Fall,-4.0,-1.0,0.0,0,
2023-01-04,B6,737,N232D,SFO,BOS,11,45,198,1391,2,1,Winter,-4.0,-16.0,0.0,0,
2023-09-16,AA,286,N633C,LAS,DFW,8,15,373,2760,5,9,Fall,-7.0,-16.0,0.0,0,
2023-07-28,DL,4300,N643A,SEA,LAS,7,0,344,2636,4,7,Summer,-13.0,-16.0,0.0,0,
2023-09-23,UA,3841,N977B,PHX,DEN,9,30,283,2083,5,9,Fall,-7.0,-13.0,0.0,0,
2023-09-19,F9,2630,N250E,LAS,MCO,7,45,177,1360,1,9,Fall,-2.0,1.0,0.0,0,
2023-10-14,AA,4457,N605E,ATL,JFK,7,0,165,1217,5,10,Fall,-5.0,-5.0,0.0,0,
2023-01-31,AS,5411,N285F,BOS,SEA,6,30,132,945,1,1,Winter,-3.0,-12.0,0.0,0,
2023-06-25,AS,3614,N181C,SEA,EWR,7,15,317,2353,6,6,Summer,,,,1,
2023-01-09,B6,3155,N612G,JFK,DEN,8,15,135,1037,0,1,Winter,156.0,161.0,1.0,0,Weather
2023-07-23,WN,5355,N767G,ORD,MIA,8,0,302,2151,6,7,Summer,2.0,-0.0,0.0,0,
2023-04-18,UA,3054,N366F,JFK,LAX,9,30,331,2452,1,4,Spring,2.0,-4.0,0.0,0,
2023-05-04,WN,474,N900D,ATL,DEN,7,15,253,1978,3,5,Spring,-1.0,-6.0,0.0,0,
2023-08-26,AS,2257,N437H,ORD,ATL,8,0,178,1200,5,8,Summer,-1.0,2.0,0.0,0,
2023-05-10,B6,4969,N865G,PHX,BOS,9,45,279,2070,2,5,Spring,-4.0,-13.0,0.0,0,
2023-08-22,AS,4115,N111C,DFW,SEA,6,30,115,843,1,8,Summer,-3.0,-5.0,0.0,0,
2023-01-04,UA,3107,N325B,MIA,JFK,7,15,88,599,2,1,Winter,-1.0,2.0,0.0,0,
2023-08-08,WN,1147,N169C,MCO,SFO,6,0,65,484,1,8,Summer,-8.0,-10.0,0.0,0,
2023-09-19,AS,407,N119E,ORD,DEN,7,0,66,582,1,9,Fall,5.0,5.0,0.0,0,
2023-01-30,AS,5072,N303A,JFK,BOS,5,30,362,2678,0,1,Winter,2.0,-7.0,0.0,0,
2023-11-13,UA,5051,N225E,ATL,JFK,7,30,190,1410,0,11,Fall,-11.0,-9.0,0.0,0,
2023-03-18,AS,3098,N561C,BOS,ORD,8,30,340,2551,5,3,Spring,-2.0,-9.0,0.0,0,
2023-07-02,DL,3019,N367G,BOS,MCO,8,15,212,1500,6,7,Summer,-2.0,0.0,0.0,0,
2023-10-19,NK,2726,N972C,ORD,JFK,8,30,234,1856,3,10,Fall,-7.0,-18.0,0.0,0,
2023-07-21,UA,2461,N903B,ORD,MCO,9,0,139,1068,4,7,Summer,-7.0,-15.0,0.0,0,
2023-06-06,AS,469,N595E,EWR,LAX,7,0,349,2628,1,6,Summer,22.0,23.0,1.0,0,Carrier
2023-04-10,AS,1073,N597B,EWR,DEN,10,30,131,913,0,4,Spring,-3.0,-6.0,0.0,0,
2023-05-02,UA,3197,N901B,ATL,LAX,8,15,263,1982,1,5,Spring,22.0,15.0,1.0,0,Carrier
2023-11-11,UA,4865,N139D,ORD,JFK,10,30,138,1073,5,11,Fall,-7.0,-11.0,0.0,0,
2023-04-20,UA,1518,N575H,JFK,ORD,8,45,350,2555,3,4,Spring,-12.0,-23.0,0.0,0,
2023-06-16,AS,572,N177D,PHX,SEA,5,45,79,671,4,6,Summer,6.0,11.0,0.0,0,
2023-05-10,DL,2068,N523G,BOS,SEA,8,45,290,2136,2,5,Spring,-1.0,-26.0,0.0,0,
2023-09-27,DL,2833,N520A,BOS,ATL,10,30,207,1571,2,9,Fall,-7.0,10.0,0.0,0,
2023-05-18,UA,3689,N750G,PHX,JFK,8,0,358,2600,3,5,Spring,-5.0,-29.0,0.0,0,
2023-06-25,UA,4067,N405A,DFW,SEA,9,0,72,535,6,6,Summer,-2.0,-4.0,0.0,0,
2023-03-05,B6,5020,N681B,ORD,JFK,4,0,103,814,6,3,Spring,-6.0,-5.0,0.0,0,
2023-05-11,B6,3004,N517H,BOS,CLT,8,15,31,200,3,5,Spring,-7.0,-4.0,0.0,0,
2023-11-24,B6,347,N668B,BOS,DEN,7,0,346,2577,4,11,Fall,-8.0,-14.0,0.0,0,
2023-07-07,UA,343,N329C,MIA,LAS,7,0,130,1012,4,7,Summer,-6.0,-10.0,0.0,0,
2023-10-04,B6,1334,N945G,BOS,PHX,4,30,182,1339,2,10,Fall,-2.0,-5.0,0.0,0,
2023-12-16,AA,1806,N306D,CLT,MIA,10,45,293,2212,5,12,Winter,-9.0,-15.0,0.0,0,
2023-05-27,AS,3217,N140C,EWR,ATL,9,0,287,2071,5,5,Spring,6.0,12.0,0.0,0,
2023-12-01,DL,5445,N551H,SEA,ATL,8,30,29,224,4,12,Winter,-10.0,-7.0,0.0,0,
2023-01-20,WN,2452,N911A,MCO,DFW,6,30,311,2414,4,1,Winter,4.0,-5.0,0.0,0,
2023-11-10,UA,841,N212A,ATL,BOS,9,15,126,1049,4,11,Fall,-5.0,-10.0,0.0,0,
2023-02-11,F9,3557,N682A,BOS,DEN,9,15,360,2696,5,2,Winter,-0.0,-13.0,0.0,0,
2023-12-16,DL,4051,N442G,LAS,MCO,6,45,150,1136,5,12,Winter,-1.0,-19.0,0.0,0,
2023-12-10,DL,2994,N897H,PHX,SEA,7,0,31,289,6,12,Winter,4.0,-5.0,0.0,0,
2023-05-20,WN,1892,N106B,MIA,LAX,6,15,299,2250,5,5,Spring,-3.0,10.0,0.0,0,
2023-01-09,WN,4494,N129D,SEA,MCO,5,15,91,578,0,1,Winter,-3.0,-3.0,0.0,0,
2023-03-20,AS,5841,N644D,SEA,PHX,12,45,89,651,0,3,Spring,2.0,1.0,0.0,0,
2023-12-04,AA,5339,N635F,SEA,LAX,7,45,96,687,0,12,Winter,104.0,107.0,1.0,0,NAS
2023-05-28,AA,1084,N808D,LAX,DEN,7,0,139,988,6,5,Spring,2.0,1.0,0.0,0,
2023-07-12,AA,2423,N632B,ATL,PHX,7,0,266,2087,2,7,Summer,26.0,31.0,1.0,0,LateAircraft
2023-09-16,AS,1642,N388A,PHX,SEA,10,15,106,789,5,9,Fall,10.0,6.0,0.0,0,
2023-05-16,WN,4485,N632B,JFK,LAS,8,45,167,1370,1,5,Spring,-1.0,2.0,0.0,0,
2023-02-08,B6,2874,N681B,MCO,JFK,8,30,291,1984,2,2,Winter,-5.0,-2.0,0.0,0,
2023-11-16,AS,4312,N857C,LAX,JFK,11,15,222,1628,3,11,Fall,-5.0,-26.0,0.0,0,
2023-10-14,UA,2730,N259B,PHX,EWR,8,15,164,1166,5,10,Fall,5.0,2.0,0.0,0,
2023-05-30,DL,4757,N425D,SEA,LAX,5,30,185,1388,1,5,Spring,-2.0,1.0,0.0,0,
2023-12-18,AA,3737,N702D,BOS,LAS,6,30,300,2317,0,12,Winter,-3.0,-13.0,0.0,0,
2023-01-05,B6,1244,N588E,DEN,LAX,7,30,296,2124,3,1,Winter,-11.0,-8.0,0.0,0,
2023-08-24,B6,3858,N271B,SFO,PHX,6,30,35,264,3,8,Summer,-7.0,-9.0,0.0,0,
2023-08-24,AS,4747,N450A,SEA,MCO,6,30,194,1289,3,8,Summer,1.0,-21.0,0.0,0,
2023-11-10,WN,3166,N305G,DFW,ATL,8,15,201,1506,4,11,Fall,-1.0,-11.0,0.0,0,
2023-04-15,AS,1695,N506E,JFK,CLT,9,15,282,2191,5,4,Spring,-0.0,4.0,0.0,0,
2023-07-26,DL,2024,N833H,BOS,ORD,9,45,373,2766,2,7,Summer,-0.0,-13.0,0.0,0,
2023-08-27,NK,5759,N820F,MCO,SFO,6,15,306,2331,6,8,Summer,4.0,-8.0,0.0,0,
2023-11-15,B6,2643,N487G,SFO,MCO,7,45,69,466,2,11,Fall,9.0,3.0,0.0,0,
2023-11-13,F9,679,N734G,CLT,ATL,8,15,354,2734,0,11,Fall,-2.0,-5.0,0.0,0,
2023-02-21,UA,2955,N191D,SEA,DFW,5,30,178,1287,1,2,Winter,-8.0,-4.0,0.0,0,
2023-04-18,AS,4606,N111E,MIA,SEA,7,45,332,2590,1,4,Spring,-2.0,-15.0,0.0,0,
2023-12-23,NK,5494,N550C,SFO,ATL,5,0,294,2222,5,12,Winter,-12.0,-1.0,0.0,0,
2023-02-02,AA,4027,N564E,ATL,DEN,8,15,146,1083,3,2,Winter,-1.0,-13.0,0.0,0,
2023-01-22,AA,2043,N446D,DFW,LAX,8,15,217,1528,6,1,Winter,-3.0,-11.0,0.0,0,
2023-11-03,WN,1833,N340H,MIA,CLT,5,45,323,2403,4,11,Fall,1.0,6.0,0.0,0,
2023-01-11,AS,488,N850G,ORD,PHX,9,30,335,2455,2,1,Winter,-11.0,-21.0,0.0,0,
2023-05-07,B6,2202,N114G,DFW,EWR,7,30,342,2513,6,5,Spring,1.0,-5.0,0.0,0,
2023-02-19,UA,2936,N380C,ORD,SEA,7,45,132,1054,6,2,Winter,65.0,73.0,1.0,0,Weather
2023-07-17,NK,3332,N707B,DEN,LAX,10,0,154,1162,0,7,Summer,-8.0,-13.0,0.0,0,
2023-01-17,NK,4444,N635D,DEN,LAS,10,30,210,1519,1,1,Winter,110.0,103.0,1.0,0,LateAircraft
2023-02-13,B6,5439,N439A,BOS,SEA,6,45,258,1977,0,2,Winter,8.0,14.0,0.0,0,
2023-07-04,WN,423,N797A,SEA,CLT,8,30,147,1101,1,7,Summer,-2.0,-3.0,0.0,0,
2023-02-08,F9,693,N786F,ATL,EWR,6,15,361,2731,2,2,Winter,-4.0,-32.0,0.0,0,
2023-05-17,WN,3565,N332F,ATL,MIA,7,30,66,502,2,5,Spring,108.0,103.0,1.0,0,Weather
2023-10-06,F9,4889,N591A,DFW,BOS,9,15,85,636,4,10,Fall,1.0,-11.0,0.0,0,
2023-06-13,AA,2878,N104H,EWR,BOS,8,30,122,980,1,6,Summer,-3.0,-7.0,0.0,0,
2023-01-31,WN,5359,N646A,MCO,PHX,8,0,171,1328,1,1,Winter,74.0,59.0,1.0,0,LateAircraft
2023-12-06,AA,3225,N536F,JFK,PHX,9,45,190,1440,2,12,Winter,-3.0,-3.0,0.0,0,
2023-01-23,DL,2575,N880H,DFW,EWR,8,15,73,628,0,1,Winter,-8.0,-1.0,0.0,0,
2023-07-18,AA,567,N371H,SEA,LAX,9,15,362,2759,1,7,Summer,5.0,-2.0,0.0,0,
2023-06-23,WN,1746,N484H,SFO,JFK,10,15,248,1917,4,6,Summer,-4.0,-8.0,0.0,0,
2023-02-27,AS,3104,N529B,LAX,MCO,5,45,216,1515,0,2,Winter,0.0,-19.0,0.0,0,
2023-07-15,WN,4103,N413B,SFO,ORD,7,15,149,1056,5,7,Summer,9.0,9.0,0.0,0,
2023-03-29,WN,3648,N877F,MIA,CLT,6,15,344,2615,2,3,Spring,1.0,6.0,0.0,0,
2023-05-22,B6,3604,N772F,BOS,MIA,8,15,108,877,0,5,Spring,-3.0,-10.0,0.0,0,
2023-10-08,AS,4415,N108F,LAX,CLT,7,30,233,1747,6,10,Fall,10.0,3.0,0.0,0,
2023-07-26,AA,1391,N993D,ATL,LAS,8,45,52,359,2,7,Summer,-1.0,3.0,0.0,0,
2023-06-21,UA,2405,N131E,SFO,SEA,7,30,79,620,2,6,Summer,6.0,12.0,0.0,0,
2023-10-29,DL,555,N794G,ORD,BOS,8,0,323,2444,6,10,Fall,126.0,126.0,1.0,0,Weather
2023-11-14,F9,3183,N883E,DEN,CLT,9,0,239,1848,1,11,Fall,-1.0,-2.0,0.0,0,
2023-10-02,UA,4089,N615D,MIA,SFO,7,0,262,1960,0,10,Fall,-0.0,-3.0,0.0,0,
2023-12-12,UA,1934,N407H,LAS,EWR,9,45,162,1264,1,12,Winter,80.0,86.0,1.0,0,Weather
2023-02-17,B6,5911,N418H,MIA,BOS,6,0,27,252,4,2,Winter,35.0,45.0,1.0,0,NAS
2023-06-10,UA,4836,N420C,DEN,ORD,4,45,304,2425,5,6,Summer,-9.0,-17.0,0.0,0,
2023-06-14,F9,340,N929B,CLT,PHX,7,15,178,1358,2,6,Summer,3.0,-6.0,0.0,0,
2023-08-05,DL,4244,N403C,MCO,SFO,8,30,300,2311,5,8,Summer,,,,1,
2023-04-27,F9,928,N775G,LAS,MIA,6,15,88,827,3,4,Spring,2.0,-1.0,0.0,0,
2023-12-03,DL,2665,N788D,JFK,PHX,7,0,268,1978,6,12,Winter,79.0,72.0,1.0,0,LateAircraft
2023-09-08,B6,4521,N244D,ORD,LAX,8,15,126,1008,4,9,Fall,-9.0,-20.0,0.0,0,
2023-12-22,F9,4247,N599A,LAS,MCO,9,45,62,359,4,12,Winter,-6.0,-18.0,0.0,0,
2023-09-01,UA,3884,N571D,LAX,ATL,6,30,136,1030,4,9,Fall,-1.0,8.0,0.0,0,
2023-09-04,AA,5167,N826E,LAS,CLT,8,0,324,2436,0,9,Fall,-4.0,-1.0,0.0,0,
2023-03-14,AA,1861,N102H,LAX,LAS,8,0,311,2277,1,3,Spring,,,,1,
2023-10-11,NK,5605,N869D,SFO,LAS,7,15,40,347,2,10,Fall,-3.0,8.0,0.0,0,
2023-07-14,F9,2940,N481A,DEN,SFO,6,45,131,957,4,7,Summer,64.0,54.0,1.0,0,Carrier
2023-09-24,F9,1435,N994G,BOS,DFW,8,0,229,1622,6,9,Fall,2.0,-8.0,0.0,0,
2023-03-28,NK,3786,N254C,LAX,BOS,7,30,237,1810,1,3,Spring,1.0,27.0,1.0,0,Weather
2023-09-03,WN,3830,N747D,ORD,SEA,7,0,311,2420,6,9,Fall,-1.0,-5.0,0.0,0,
2023-06-07,WN,1587,N862D,JFK,LAS,6,45,121,921,2,6,Summer,-2.0,-3.0,0.0,0,
2023-12-23,AS,1640,N574H,PHX,MIA,8,45,279,2061,5,12,Winter,-11.0,-13.0,0.0,0,
2023-02-05,F9,5772,N782A,DFW,CLT,8,0,330,2361,6,2,Winter,-9.0,-9.0,0.0,0,
2023-08-24,NK,5616,N398F,ATL,ORD,8,0,177,1287,3,8,Summer,-4.0,6.0,0.0,0,
2023-09-05,UA,5490,N194B,JFK,LAX,8,15,320,2413,1,9,Fall,0.0,-15.0,0.0,0,
2023-04-10,DL,2385,N361E,JFK,SEA,6,30,272,1990,0,4,Spring,6.0,3.0,0.0,0,
2023-08-15,WN,3657,N255B,MIA,ATL,7,30,366,2701,1,8,Summer,3.0,-1.0,0.0,0,
2023-04-29,WN,3688,N799H,PHX,LAX,8,15,201,1599,5,4,Spring,-1.0,-11.0,0.0,0,
2023-12-20,AS,5436,N838C,JFK,MCO,7,45,88,717,2,12,Winter,-3.0,-4.0,0.0,0,
2023-07-15,AA,3068,N854C,DEN,JFK,8,45,65,576,5,7,Summer,1.0,-2.0,0.0,0,
2023-03-29,WN,3861,N249H,CLT,MCO,5,45,237,1744,2,3,Spring,-9.0,-15.0,0.0,0,
2023-02-05,AA,718,N871A,DFW,BOS,6,0,189,1473,6,2,Winter,4.0,-7.0,0.0,0,
2023-11-10,AA,2276,N294F,LAS,SFO,7,0,183,1273,4,11,Fall,-1.0,-0.0,0.0,0,
2023-01-28,F9,3318,N158F,EWR,DEN,9,30,126,1108,5,1,Winter,,,,1,
2023-02-08,NK,2386,N599B,ORD,JFK,7,15,245,1874,2,2,Winter,0.0,4.0,0.0,0,
2023-11-18,AA,4630,N216D,JFK,SEA,6,15,80,487,5,11,Fall,-1.0,-9.0,0.0,0,
2023-01-05,UA,4779,N667H,MCO,MIA,7,30,39,330,3,1,Winter,-11.0,-18.0,0.0,0,
2023-05-21,F9,3076,N975F,JFK,EWR,9,30,288,2121,6,5,Spring,-1.0,-9.0,0.0,0,
2023-08-16,AS,2526,N962C,LAS,DFW,8,45,255,1982,2,8,Summer,-4.0,-5.0,0.0,0,
2023-01-09,AA,5306,N201F,ORD,EWR,7,15,272,2067,0,1,Winter,-1.0,-11.0,0.0,0,
2023-12-25,AS,4910,N331B,BOS,EWR,9,45,125,1019,0,12,Winter,2.0,-22.0,0.0,0,
2023-02-26,AA,527,N962G,SEA,BOS,6,30,279,2055,6,2,Winter,35.0,41.0,1.0,0,NAS
2023-10-10,UA,5892,N924E,MCO,DFW,7,45,160,1285,1,10,Fall,2.0,-9.0,0.0,0,
2023-12-25,F9,1203,N822B,LAX,DEN,7,0,123,970,0,12,Winter,27.0,31.0,1.0,0,Carrier
2023-06-27,F9,1624,N127H,SFO,JFK,6,0,52,450,1,6,Summer,-3.0,-8.0,0.0,0,
2023-03-23,WN,907,N170D,SEA,LAS,7,0,88,639,3,3,Spring,5.0,10.0,0.0,0,
2023-03-26,AA,3285,N920C,ORD,DEN,5,15,324,2450,6,3,Spring,-8.0,-7.0,0.0,0,
2023-03-06,NK,3366,N752D,DFW,PHX,8,15,292,2120,0,3,Spring,1.0,0.0,0.0,0,
2023-12-09,F9,4379,N269C,LAX,MCO,8,15,168,1316,5,12,Winter,-1.0,15.0,1.0,0,LateAircraft
2023-10-17,AS,4024,N910D,DEN,CLT,6,15,289,2143,1,10,Fall,-4.0,-3.0,0.0,0,
2023-12-22,AA,4911,N169F,SEA,LAS,9,0,273,2010,4,12,Winter,-1.0,-11.0,0.0,0,
2023-05-16,AS,1464,N273B,EWR,LAX,4,0,62,448,1,5,Spring,2.0,1.0,0.0,0,
2023-09-07,F9,2736,N987E,DFW,MCO,10,0,270,2037,3,9,Fall,-10.0,-10.0,0.0,0,
2023-04-04,AA,5856,N227D,BOS,DEN,8,30,41,280,1,4,Spring,-3.0,-8.0,0.0,0,
2023-02-17,UA,2628,N588C,LAX,SFO,8,15,309,2403,4,2,Winter,42.0,45.0,1.0,0,Carrier
2023-04-10,AS,1237,N733G,BOS,DFW,6,0,51,327,0,4,Spring,-14.0,-15.0,0.0,0,
2023-12-04,NK,2221,N550D,LAS,DEN,8,45,25,242,0,12,Winter,-1.0,-9.0,0.0,0,
2023-07-13,NK,1581,N821G,EWR,PHX,8,0,131,1112,3,7,Summer,23.0,17.0,1.0,0,NAS
2023-04-27,NK,1586,N549G,ORD,ATL,9,45,245,1753,3,4,Spring,-12.0,-13.0,0.0,0,
2023-09-24,AA,1678,N150B,ORD,BOS,8,0,23,261,6,9,Fall,-2.0,-9.0,0.0,0,
2023-11-04,B6,5525,N605G,ATL,ORD,4,30,332,2426,5,11,Fall,-0.0,16.0,1.0,0,NAS
2023-06-13,AA,2581,N257C,LAX,ATL,7,15,171,1216,1,6,Summer,-2.0,-9.0,0.0,0,
2023-10-14,NK,444,N968D,JFK,MCO,8,15,105,885,5,10,Fall,-4.0,1.0,0.0,0,
2023-01-24,F9,2459,N562C,LAX,DFW,10,45,363,2752,1,1,Winter,-9.0,-5.0,0.0,0,
2023-04-06,AA,2388,N267A,JFK,CLT,6,15,152,1145,3,4,Spring,-3.0,6.0,0.0,0,
2023-09-11,WN,553,N709B,BOS,DEN,7,30,274,1976,0,9,Fall,-5.0,-13.0,0.0,0,
2023-05-01,WN,530,N293A,LAS,SFO,8,45,67,550,0,5,Spring,6.0,-7.0,0.0,0,
2023-03-13,WN,3485,N576A,LAS,MCO,7,45,305,2360,0,3,Spring,4.0,13.0,0.0,0,
2023-12-19,DL,5513,N908D,SFO,DFW,9,15,237,1768,1,12,Winter,120.0,109.0,1.0,0,Weather
2023-03-05,AS,5800,N509H,MCO,JFK,8,30,37,300,6,3,Spring,5.0,14.0,0.0,0,
2023-08-31,NK,3130,N714F,JFK,PHX,8,0,116,811,3,8,Summer,-1.0,-0.0,0.0,0,
2023-05-07,F9,732,N733A,ATL,JFK,7,0,268,1890,6,5,Spring,3.0,-12.0,0.0,0,
2023-02-08,WN,2265,N957B,BOS,ATL,8,15,350,2557,2,2,Winter,3.0,0.0,0.0,0,
2023-12-19,WN,4011,N416B,DEN,MIA,8,45,146,1170,1,12,Winter,,,,1,
2023-03-18,WN,3830,N748D,DFW,SEA,7,0,289,2165,5,3,Spring,14.0,29.0,1.0,0,NAS
2023-01-05,WN,5231,N513D,BOS,JFK,7,45,50,320,3,1,Winter,,,,1,
2023-05-20,WN,2723,N659H,CLT,PHX,7,45,72,503,5,5,Spring,64.0,67.0,1.0,0,Weather
2023-09-09,WN,4929,N277F,DEN,LAX,8,0,218,1659,5,9,Fall,,,,1,
2023-06-06,DL,145,N869E,MCO,LAS,10,45,268,2018,1,6,Summer,-5.0,-8.0,0.0,0,
2023-09-16,AA,5337,N780B,JFK,SFO,4,15,302,2270,5,9,Fall,-6.0,-3.0,0.0,0,
2023-11-13,DL,2593,N647C,CLT,ATL,6,15,192,1482,0,11,Fall,-4.0,-3.0,0.0,0,
2023-08-25,DL,4943,N173E,LAS,DEN,9,30,125,963,4,8,Summer,-8.0,-18.0,0.0,0,
2023-03-16,AS,4741,N581B,DEN,PHX,9,0,83,745,3,3,Spring,-5.0,-2.0,0.0,0,
2023-01-29,F9,3298,N915F,ORD,LAX,10,45,168,1343,6,1,Winter,-3.0,-1.0,0.0,0,
2023-02-10,B6,5776,N523A,JFK,LAS,9,30,280,2016,4,2,Winter,2.0,9.0,0.0,0,
2023-01-29,B6,5525,N246A,LAX,EWR,11,30,348,2640,6,1,Winter,-6.0,-9.0,0.0,0,
2023-04-10,UA,1465,N358D,MCO,ORD,11,45,91,664,0,4,Spring,-7.0,-23.0,0.0,0,
2023-11-16,AA,5533,N529G,DFW,ATL,9,15,367,2741,3,11,Fall,5.0,1.0,0.0,0,
2023-02-27,WN,595,N990F,PHX,LAX,7,45,245,1821,0,2,Winter,2.0,-2.0,0.0,0,
2023-07-30,AS,728,N466G,PHX,LAX,4,0,311,2217,6,7,Summer,-7.0,-4.0,0.0,0,
2023-05-18,WN,4184,N171A,EWR,SEA,9,30,339,2548,3,5,Spring,3.0,-8.0,0.0,0,
2023-01-11,NK,5431,N576A,EWR,DEN,6,15,307,2286,2,1,Winter,-5.0,-9.0,0.0,0,
2023-11-29,UA,3328,N124H,DEN,PHX,8,0,252,1887,2,11,Fall,-5.0,-14.0,0.0,0,
2023-12-30,WN,4217,N431F,EWR,LAX,8,0,78,506,5,12,Winter,2.0,11.0,0.0,0,
2023-07-08,UA,4759,N747C,SFO,DEN,8,45,45,353,5,7,Summer,-1.0,-6.0,0.0,0,
2023-04-04,AA,898,N601C,SFO,DEN,9,15,297,2221,1,4,Spring,-1.0,-12.0,0.0,0,
2023-12-08,WN,3741,N220G,DFW,CLT,7,15,102,695,4,12,Winter,79.0,73.0,1.0,0,Carrier
2023-06-30,F9,3366,N448C,CLT,DEN,10,45,236,1885,4,6,Summer,108.0,96.0,1.0,0,Weather
2023-11-17,F9,3376,N578F,SFO,DEN,7,30,113,879,4,11,Fall,-4.0,3.0,0.0,0,
2023-10-10,DL,1882,N341A,JFK,LAS,8,45,52,478,1,10,Fall,-2.0,1.0,0.0,0,
2023-11-17,UA,2837,N889C,LAX,BOS,6,30,210,1649,4,11,Fall,2.0,2.0,0.0,0,
2023-02-27,F9,877,N841H,MCO,ORD,5,30,168,1257,0,2,Winter,2.0,2.0,0.0,0,
2023-01-25,WN,5414,N655H,MIA,DFW,6,30,103,832,2,1,Winter,-3.0,-12.0,0.0,0,
2023-10-31,AA,1367,N712A,PHX,MIA,8,30,300,2222,1,10,Fall,-2.0,-8.0,0.0,0,
2023-09-17,DL,858,N927E,JFK,SEA,7,45,154,1105,6,9,Fall,-3.0,-11.0,0.0,0,
2023-08-01,NK,776,N626A,ORD,DFW,9,30,36,220,1,8,Summer,-5.0,-2.0,0.0,0,
2023-04-25,UA,3791,N568B,DFW,ORD,7,30,83,566,1,4,Spring,2.0,1.0,0.0,0,
2023-07-07,B6,3772,N410H,MIA,ORD,8,15,123,939,4,7,Summer,-8.0,-4.0,0.0,0,
2023-09-17,B6,4888,N171E,PHX,DEN,8,0,134,971,6,9,Fall,1.0,-11.0,0.0,0,
2023-05-16,F9,4331,N136D,DFW,DEN,6,15,184,1350,1,5,Spring,-6.0,-16.0,0.0,0,
2023-03-31,B6,2857,N276E,CLT,SFO,6,0,40,232,4,3,Spring,1.0,-23.0,0.0,0,
2023-08-09,DL,363,N722C,SFO,BOS,10,30,318,2368,2,8,Summer,7.0,12.0,0.0,0,
2023-01-16,AS,4212,N572E,ORD,PHX,9,0,253,1999,0,1,Winter,90.0,98.0,1.0,0,Carrier
2023-05-27,F9,5054,N663F,BOS,ORD,7,30,267,1948,5,5,Spring,-12.0,-10.0,0.0,0,
2023-04-11,WN,1386,N769C,PHX,ORD,8,45,107,770,1,4,Spring,-5.0,2.0,0.0,0,
2023-08-07,WN,4627,N997F,CLT,DEN,9,30,232,1766,0,8,Summer,179.0,173.0,1.0,0,LateAircraft
